DATE,MONTH,DAY,YEAR,STATE,CASES,DEATHS
2021-01-10,1,10,2021,Virgin Islands,2042,23
2021-01-10,1,10,2021,Virginia,398856,5383
2021-01-10,1,10,2021,Washington,276333,3776
2021-01-10,1,10,2021,West Virginia,101212,1582
2021-01-10,1,10,2021,Wisconsin,550260,5571
2021-01-10,1,10,2021,Wyoming,46832,489
2021-01-11,1,11,2021,Alabama,404000,5347
2021-01-11,1,11,2021,Alaska,50111,215
2021-01-11,1,11,2021,Arizona,627771,10147
2021-01-11,1,11,2021,Arkansas,256344,4081
2021-01-11,1,11,2021,California,2770482,30381
2021-01-11,1,11,2021,Colorado,364815,5291
2021-01-11,1,11,2021,Connecticut,213358,6416
2021-01-11,1,11,2021,Delaware,65827,986
2021-01-11,1,11,2021,District of Columbia,31993,821
2021-01-11,1,11,2021,Florida,1488578,23070
2021-01-11,1,11,2021,Georgia,740078,11113
2021-01-11,1,11,2021,Guam,8392,125
2021-01-11,1,11,2021,Hawaii,23462,306
2021-01-11,1,11,2021,Idaho,150557,1552
2021-01-11,1,11,2021,Illinois,1036450,19365
2021-01-11,1,11,2021,Indiana,570355,9016
2021-01-11,1,11,2021,Iowa,297774,4139
2021-01-11,1,11,2021,Kansas,250421,3255
2021-01-11,1,11,2021,Kentucky,309414,3247
2021-01-11,1,11,2021,Louisiana,348234,7918
2021-01-11,1,11,2021,Maine,29611,438
2021-01-11,1,11,2021,Maryland,309874,6301
2021-01-11,1,11,2021,Massachusetts,437042,13206
2021-01-11,1,11,2021,Michigan,565231,14183
2021-01-11,1,11,2021,Minnesota,437620,5779
2021-01-11,1,11,2021,Mississippi,240309,5186
2021-01-11,1,11,2021,Missouri,459493,6336
2021-01-11,1,11,2021,Montana,86757,1057
2021-01-11,1,11,2021,Nebraska,177655,1835
2021-01-11,1,11,2021,Nevada,250471,3503
2021-01-11,1,11,2021,New Hampshire,52307,869
2021-01-11,1,11,2021,New Jersey,590165,19932
2021-01-11,1,11,2021,New Mexico,157087,2766
2021-01-11,1,11,2021,New York,1150028,39404
2021-01-11,1,11,2021,North Carolina,631345,7635
2021-01-11,1,11,2021,North Dakota,94838,1360
2021-01-11,1,11,2021,Northern Mariana Islands,125,2
2021-01-11,1,11,2021,Ohio,784957,9702
2021-01-11,1,11,2021,Oklahoma,335247,2775
2021-01-11,1,11,2021,Oregon,126607,1628
2021-01-11,1,11,2021,Pennsylvania,731967,17861
2021-01-11,1,11,2021,Puerto Rico,117083,1642
2021-01-11,1,11,2021,Rhode Island,100607,1947
2021-01-11,1,11,2021,South Carolina,357654,5826
2021-01-11,1,11,2021,South Dakota,103499,1585
2021-01-11,1,11,2021,Tennessee,645378,7795
2021-01-11,1,11,2021,Texas,1989821,30720
2021-01-11,1,11,2021,Utah,307502,1400
2021-01-11,1,11,2021,Vermont,9078,156
2021-01-11,1,11,2021,Virgin Islands,2042,23
2021-01-11,1,11,2021,Virginia,403386,5393
2021-01-11,1,11,2021,Washington,281071,3793
2021-01-11,1,11,2021,West Virginia,102282,1594
2021-01-11,1,11,2021,Wisconsin,551942,5576
2021-01-11,1,11,2021,Wyoming,47395,489
2021-01-12,1,12,2021,Alabama,407848,5573
2021-01-12,1,12,2021,Alaska,50243,216
2021-01-12,1,12,2021,Arizona,638739,10537
2021-01-12,1,12,2021,Arkansas,259553,4121
2021-01-12,1,12,2021,California,2816366,31105
2021-01-12,1,12,2021,Colorado,366385,5326
2021-01-12,1,12,2021,Connecticut,217047,6449
2021-01-12,1,12,2021,Delaware,66446,991
2021-01-12,1,12,2021,District of Columbia,32423,825
2021-01-12,1,12,2021,Florida,1503474,23226
2021-01-12,1,12,2021,Georgia,749417,11297
2021-01-12,1,12,2021,Guam,8398,125
2021-01-12,1,12,2021,Hawaii,23570,306
2021-01-12,1,12,2021,Idaho,151474,1563
2021-01-12,1,12,2021,Illinois,1043041,19497
2021-01-12,1,12,2021,Indiana,573505,9104
2021-01-12,1,12,2021,Iowa,299254,4222
2021-01-12,1,12,2021,Kansas,250646,3255
2021-01-12,1,12,2021,Kentucky,312316,3284
2021-01-12,1,12,2021,Louisiana,352939,7971
2021-01-12,1,12,2021,Maine,30326,449
2021-01-12,1,12,2021,Maryland,312534,6367
2021-01-12,1,12,2021,Massachusetts,442529,13273
2021-01-12,1,12,2021,Michigan,567901,14286
2021-01-12,1,12,2021,Minnesota,438935,5792
2021-01-12,1,12,2021,Mississippi,241957,5284
2021-01-12,1,12,2021,Missouri,462085,6495
2021-01-12,1,12,2021,Montana,87179,1067
2021-01-12,1,12,2021,Nebraska,178690,1859
2021-01-12,1,12,2021,Nevada,253100,3551
2021-01-12,1,12,2021,New Hampshire,53148,878
2021-01-12,1,12,2021,New Jersey,594751,20039
2021-01-12,1,12,2021,New Mexico,157974,2796
2021-01-12,1,12,2021,New York,1164819,39588
2021-01-12,1,12,2021,North Carolina,636681,7687
2021-01-12,1,12,2021,North Dakota,94976,1363
2021-01-12,1,12,2021,Northern Mariana Islands,128,2
2021-01-12,1,12,2021,Ohio,792938,9802
2021-01-12,1,12,2021,Oklahoma,337457,2804
2021-01-12,1,12,2021,Oregon,127791,1669
2021-01-12,1,12,2021,Pennsylvania,739212,18091
2021-01-12,1,12,2021,Puerto Rico,118042,1645
2021-01-12,1,12,2021,Rhode Island,101393,1970
2021-01-12,1,12,2021,South Carolina,359357,5860
2021-01-12,1,12,2021,South Dakota,103743,1585
2021-01-12,1,12,2021,Tennessee,649227,7941
2021-01-12,1,12,2021,Texas,2017036,31017
2021-01-12,1,12,2021,Utah,309629,1422
2021-01-12,1,12,2021,Vermont,9247,158
2021-01-12,1,12,2021,Virgin Islands,2166,24
2021-01-12,1,12,2021,Virginia,407947,5477
2021-01-12,1,12,2021,Washington,283363,3869
2021-01-12,1,12,2021,West Virginia,103203,1634
2021-01-12,1,12,2021,Wisconsin,555249,5635
2021-01-12,1,12,2021,Wyoming,48072,522
2021-01-13,1,13,2021,Alabama,410995,5760
2021-01-13,1,13,2021,Alaska,50526,217
2021-01-13,1,13,2021,Arizona,643683,10689
2021-01-13,1,13,2021,Arkansas,262020,4186
2021-01-13,1,13,2021,California,2858041,31653
2021-01-13,1,13,2021,Colorado,368775,5354
2021-01-13,1,13,2021,Connecticut,220576,6536
2021-01-13,1,13,2021,Delaware,67173,994
2021-01-13,1,13,2021,District of Columbia,32600,831
2021-01-13,1,13,2021,Florida,1517464,23395
2021-01-13,1,13,2021,Georgia,757993,11435
2021-01-13,1,13,2021,Guam,8413,125
2021-01-13,1,13,2021,Hawaii,23663,309
2021-01-13,1,13,2021,Idaho,152560,1576
2021-01-13,1,13,2021,Illinois,1048784,19619
2021-01-13,1,13,2021,Indiana,577153,9163
2021-01-13,1,13,2021,Iowa,301161,4232
2021-01-13,1,13,2021,Kansas,255200,3355
2021-01-13,1,13,2021,Kentucky,316673,3324
2021-01-13,1,13,2021,Louisiana,355835,8022
2021-01-13,1,13,2021,Maine,31150,453
2021-01-13,1,13,2021,Maryland,315055,6404
2021-01-13,1,13,2021,Massachusetts,448447,13359
2021-01-13,1,13,2021,Michigan,571014,14325
2021-01-13,1,13,2021,Minnesota,440422,5842
2021-01-13,1,13,2021,Mississippi,243899,5315
2021-01-13,1,13,2021,Missouri,464620,6538
2021-01-13,1,13,2021,Montana,87759,1069
2021-01-13,1,13,2021,Nebraska,180160,1870
2021-01-13,1,13,2021,Nevada,254043,3596
2021-01-13,1,13,2021,New Hampshire,54125,885
2021-01-13,1,13,2021,New Jersey,602629,20166
2021-01-13,1,13,2021,New Mexico,159119,2809
2021-01-13,1,13,2021,New York,1179523,39760
2021-01-13,1,13,2021,North Carolina,642003,7796
2021-01-13,1,13,2021,North Dakota,95142,1364
2021-01-13,1,13,2021,Northern Mariana Islands,128,2
2021-01-13,1,13,2021,Ohio,799639,9881
2021-01-13,1,13,2021,Oklahoma,341364,2848
2021-01-13,1,13,2021,Oregon,129109,1716
2021-01-13,1,13,2021,Pennsylvania,747245,18458
2021-01-13,1,13,2021,Puerto Rico,118254,1659
2021-01-13,1,13,2021,Rhode Island,102485,1987
2021-01-13,1,13,2021,South Carolina,365378,5911
2021-01-13,1,13,2021,South Dakota,104195,1604
2021-01-13,1,13,2021,Tennessee,653568,8072
2021-01-13,1,13,2021,Texas,2040144,31396
2021-01-13,1,13,2021,Utah,314817,1449
2021-01-13,1,13,2021,Vermont,9368,158
2021-01-13,1,13,2021,Virgin Islands,2166,24
2021-01-13,1,13,2021,Virginia,412545,5552
2021-01-13,1,13,2021,Washington,285690,3909
2021-01-13,1,13,2021,West Virginia,104392,1671
2021-01-13,1,13,2021,Wisconsin,558020,5679
2021-01-13,1,13,2021,Wyoming,48289,522
2021-01-14,1,14,2021,Alabama,414583,5945
2021-01-14,1,14,2021,Alaska,50861,219
2021-01-14,1,14,2021,Arizona,653546,10876
2021-01-14,1,14,2021,Arkansas,264511,4228
2021-01-14,1,14,2021,California,2898756,32246
2021-01-14,1,14,2021,Colorado,371362,5385
2021-01-14,1,14,2021,Connecticut,221544,6553
2021-01-14,1,14,2021,Delaware,68065,995
2021-01-14,1,14,2021,District of Columbia,32820,842
2021-01-14,1,14,2021,Florida,1531184,23612
2021-01-14,1,14,2021,Georgia,766917,11599
2021-01-14,1,14,2021,Guam,8426,125
2021-01-14,1,14,2021,Hawaii,23827,315
2021-01-14,1,14,2021,Idaho,153506,1593
2021-01-14,1,14,2021,Illinois,1055550,19728
2021-01-14,1,14,2021,Indiana,581534,9202
2021-01-14,1,14,2021,Iowa,302559,4251
2021-01-14,1,14,2021,Kansas,255393,3355
2021-01-14,1,14,2021,Kentucky,320466,3373
2021-01-14,1,14,2021,Louisiana,361148,8080
2021-01-14,1,14,2021,Maine,31958,461
2021-01-14,1,14,2021,Maryland,318002,6449
2021-01-14,1,14,2021,Massachusetts,454402,13433
2021-01-14,1,14,2021,Michigan,574675,14500
2021-01-14,1,14,2021,Minnesota,442003,5885
2021-01-14,1,14,2021,Mississippi,245847,5356
2021-01-14,1,14,2021,Missouri,467633,6590
2021-01-14,1,14,2021,Montana,88190,1079
2021-01-14,1,14,2021,Nebraska,181091,1885
2021-01-14,1,14,2021,Nevada,256463,3664
2021-01-14,1,14,2021,New Hampshire,54778,897
2021-01-14,1,14,2021,New Jersey,609721,20253
2021-01-14,1,14,2021,New Mexico,160543,2838
2021-01-14,1,14,2021,New York,1193710,39997
2021-01-14,1,14,2021,North Carolina,650815,7888
2021-01-14,1,14,2021,North Dakota,95385,1372
2021-01-14,1,14,2021,Northern Mariana Islands,128,2
2021-01-14,1,14,2021,Ohio,807293,9990
2021-01-14,1,14,2021,Oklahoma,344506,2882
2021-01-14,1,14,2021,Oregon,130246,1737
2021-01-14,1,14,2021,Pennsylvania,754441,18752
2021-01-14,1,14,2021,Puerto Rico,118431,1679
2021-01-14,1,14,2021,Rhode Island,103386,1996
2021-01-14,1,14,2021,South Carolina,371180,5934
2021-01-14,1,14,2021,South Dakota,104512,1614
2021-01-14,1,14,2021,Tennessee,658431,8155
2021-01-14,1,14,2021,Texas,2070044,31819
2021-01-14,1,14,2021,Utah,317559,1461
2021-01-14,1,14,2021,Vermont,9573,162
2021-01-14,1,14,2021,Virgin Islands,2166,24
2021-01-14,1,14,2021,Virginia,417839,5626
2021-01-14,1,14,2021,Washington,288127,3949
2021-01-14,1,14,2021,West Virginia,105219,1702
2021-01-14,1,14,2021,Wisconsin,561160,5729
2021-01-14,1,14,2021,Wyoming,48701,522
2021-01-15,1,15,2021,Alabama,417528,6030
2021-01-15,1,15,2021,Alaska,51163,220
2021-01-15,1,15,2021,Arizona,662597,11060
2021-01-15,1,15,2021,Arkansas,267635,4263
2021-01-15,1,15,2021,California,2937860,32947
2021-01-15,1,15,2021,Colorado,373647,5417
2021-01-15,1,15,2021,Connecticut,223422,6594
2021-01-15,1,15,2021,Delaware,68727,1002
2021-01-15,1,15,2021,District of Columbia,33140,842
2021-01-15,1,15,2021,Florida,1548059,23798
2021-01-15,1,15,2021,Georgia,776485,11757
2021-01-15,1,15,2021,Guam,8443,126
2021-01-15,1,15,2021,Hawaii,24032,315
2021-01-15,1,15,2021,Idaho,154785,1606
2021-01-15,1,15,2021,Illinois,1062121,19876
2021-01-15,1,15,2021,Indiana,586206,9246
2021-01-15,1,15,2021,Iowa,303927,4257
2021-01-15,1,15,2021,Kansas,259196,3514
2021-01-15,1,15,2021,Kentucky,324505,3395
2021-01-15,1,15,2021,Louisiana,364853,8080
2021-01-15,1,15,2021,Maine,32781,477
2021-01-15,1,15,2021,Maryland,320923,6494
2021-01-15,1,15,2021,Massachusetts,459927,13509
2021-01-15,1,15,2021,Michigan,577657,14539
2021-01-15,1,15,2021,Minnesota,443630,5918
2021-01-15,1,15,2021,Mississippi,248189,5411
2021-01-15,1,15,2021,Missouri,470284,6619
2021-01-15,1,15,2021,Montana,88725,1086
2021-01-15,1,15,2021,Nebraska,181895,1904
2021-01-15,1,15,2021,Nevada,258438,3704
2021-01-15,1,15,2021,New Hampshire,55500,908
2021-01-15,1,15,2021,New Jersey,616086,20320
2021-01-15,1,15,2021,New Mexico,161805,2876
2021-01-15,1,15,2021,New York,1213179,40203
2021-01-15,1,15,2021,North Carolina,659707,7996
2021-01-15,1,15,2021,North Dakota,95621,1395
2021-01-15,1,15,2021,Northern Mariana Islands,128,2
2021-01-15,1,15,2021,Ohio,814442,10057
2021-01-15,1,15,2021,Oklahoma,348044,2925
2021-01-15,1,15,2021,Oregon,131296,1763
2021-01-15,1,15,2021,Pennsylvania,760552,18978
2021-01-15,1,15,2021,Puerto Rico,119569,1692
2021-01-15,1,15,2021,Rhode Island,104443,2005
2021-01-15,1,15,2021,South Carolina,375967,6037
2021-01-15,1,15,2021,South Dakota,104937,1629
2021-01-15,1,15,2021,Tennessee,663486,8233
2021-01-15,1,15,2021,Texas,2094606,32212
2021-01-15,1,15,2021,Utah,320175,1475
2021-01-15,1,15,2021,Vermont,9734,163
2021-01-15,1,15,2021,Virgin Islands,2166,24
2021-01-15,1,15,2021,Virginia,422634,5656
2021-01-15,1,15,2021,Washington,290288,3972
2021-01-15,1,15,2021,West Virginia,106649,1733
2021-01-15,1,15,2021,Wisconsin,563866,5771
2021-01-15,1,15,2021,Wyoming,48909,522
2021-01-16,1,16,2021,Alabama,420681,6119
2021-01-16,1,16,2021,Alaska,51347,220
2021-01-16,1,16,2021,Arizona,670234,11248
2021-01-16,1,16,2021,Arkansas,270178,4293
2021-01-16,1,16,2021,California,2975419,33393
2021-01-16,1,16,2021,Colorado,375463,5440
2021-01-16,1,16,2021,Connecticut,223422,6594
2021-01-16,1,16,2021,Delaware,69372,1016
2021-01-16,1,16,2021,District of Columbia,33537,847
2021-01-16,1,16,2021,Florida,1560178,24003
2021-01-16,1,16,2021,Georgia,785048,11900
2021-01-16,1,16,2021,Guam,8450,127
2021-01-16,1,16,2021,Hawaii,24188,317
2021-01-16,1,16,2021,Idaho,155357,1607
2021-01-16,1,16,2021,Illinois,1067230,20021
2021-01-16,1,16,2021,Indiana,590093,9287
2021-01-16,1,16,2021,Iowa,304748,4321
2021-01-16,1,16,2021,Kansas,259226,3502
2021-01-16,1,16,2021,Kentucky,327538,3420
2021-01-16,1,16,2021,Louisiana,364853,8080
2021-01-16,1,16,2021,Maine,33219,507
2021-01-16,1,16,2021,Maryland,324203,6541
2021-01-16,1,16,2021,Massachusetts,465726,13583
2021-01-16,1,16,2021,Michigan,579669,14658
2021-01-16,1,16,2021,Minnesota,445115,5955
2021-01-16,1,16,2021,Mississippi,250869,5481
2021-01-16,1,16,2021,Missouri,472057,6644
2021-01-16,1,16,2021,Montana,89056,1088
2021-01-16,1,16,2021,Nebraska,181895,1904
2021-01-16,1,16,2021,Nevada,260222,3764
2021-01-16,1,16,2021,New Hampshire,55945,927
2021-01-16,1,16,2021,New Jersey,622085,20414
2021-01-16,1,16,2021,New Mexico,162893,2912
2021-01-16,1,16,2021,New York,1229124,40376
2021-01-16,1,16,2021,North Carolina,668165,8060
2021-01-16,1,16,2021,North Dakota,95736,1403
2021-01-16,1,16,2021,Northern Mariana Islands,128,2
2021-01-16,1,16,2021,Ohio,821507,10135
2021-01-16,1,16,2021,Oklahoma,351665,2952
2021-01-16,1,16,2021,Oregon,132412,1800
2021-01-16,1,16,2021,Pennsylvania,767074,19188
2021-01-16,1,16,2021,Puerto Rico,120138,1703
2021-01-16,1,16,2021,Rhode Island,104443,2005
2021-01-16,1,16,2021,South Carolina,382422,6108
2021-01-16,1,16,2021,South Dakota,105278,1633
2021-01-16,1,16,2021,Tennessee,668142,8276
2021-01-16,1,16,2021,Texas,2112925,32581
2021-01-16,1,16,2021,Utah,322252,1486
2021-01-16,1,16,2021,Vermont,9915,163
2021-01-16,1,16,2021,Virgin Islands,2166,24
2021-01-16,1,16,2021,Virginia,429391,5706
2021-01-16,1,16,2021,Washington,290896,3971
2021-01-16,1,16,2021,West Virginia,108124,1761
2021-01-16,1,16,2021,Wisconsin,566275,5906
2021-01-16,1,16,2021,Wyoming,49068,522
2021-01-17,1,17,2021,Alabama,422598,6120
2021-01-17,1,17,2021,Alaska,51630,220
2021-01-17,1,17,2021,Arizona,673882,11266
2021-01-17,1,17,2021,Arkansas,271154,4311
2021-01-17,1,17,2021,California,3006966,33593
2021-01-17,1,17,2021,Colorado,376921,5454
2021-01-17,1,17,2021,Connecticut,223422,6594
2021-01-17,1,17,2021,Delaware,70294,1016
2021-01-17,1,17,2021,District of Columbia,33851,850
2021-01-17,1,17,2021,Florida,1571271,24136
2021-01-17,1,17,2021,Georgia,791322,11906
2021-01-17,1,17,2021,Guam,8453,128
2021-01-17,1,17,2021,Hawaii,24309,319
2021-01-17,1,17,2021,Idaho,155617,1609
2021-01-17,1,17,2021,Illinois,1071307,20052
2021-01-17,1,17,2021,Indiana,593262,9310
2021-01-17,1,17,2021,Iowa,305151,4323
2021-01-17,1,17,2021,Kansas,259226,3502
2021-01-17,1,17,2021,Kentucky,329816,3428
2021-01-17,1,17,2021,Louisiana,368980,8203
2021-01-17,1,17,2021,Maine,33559,511
2021-01-17,1,17,2021,Maryland,326648,6567
2021-01-17,1,17,2021,Massachusetts,470140,13652
2021-01-17,1,17,2021,Michigan,579767,14658
2021-01-17,1,17,2021,Minnesota,446448,5995
2021-01-17,1,17,2021,Mississippi,252475,5521
2021-01-17,1,17,2021,Missouri,473268,6647
2021-01-17,1,17,2021,Montana,89393,1092
2021-01-17,1,17,2021,Nebraska,182914,1905
2021-01-17,1,17,2021,Nevada,261847,3784
2021-01-17,1,17,2021,New Hampshire,56864,933
2021-01-17,1,17,2021,New Jersey,627221,20439
2021-01-17,1,17,2021,New Mexico,163637,2934
2021-01-17,1,17,2021,New York,1242818,40570
2021-01-17,1,17,2021,North Carolina,674771,8125
2021-01-17,1,17,2021,North Dakota,95886,1406
2021-01-17,1,17,2021,Northern Mariana Islands,128,2
2021-01-17,1,17,2021,Ohio,826754,10200
2021-01-17,1,17,2021,Oklahoma,354979,2987
2021-01-17,1,17,2021,Oregon,133205,1801
2021-01-17,1,17,2021,Pennsylvania,772747,19310
2021-01-17,1,17,2021,Puerto Rico,120996,1703
2021-01-17,1,17,2021,Rhode Island,104443,2005
2021-01-17,1,17,2021,South Carolina,388184,6237
2021-01-17,1,17,2021,South Dakota,105544,1656
2021-01-17,1,17,2021,Tennessee,672292,8312
2021-01-17,1,17,2021,Texas,2125391,32747
2021-01-17,1,17,2021,Utah,323837,1493
2021-01-17,1,17,2021,Vermont,10057,163
2021-01-17,1,17,2021,Virgin Islands,2260,24
2021-01-17,1,17,2021,Virginia,439305,5729
2021-01-17,1,17,2021,Washington,293296,3971
2021-01-17,1,17,2021,West Virginia,108821,1776
2021-01-17,1,17,2021,Wisconsin,568166,5907
2021-01-17,1,17,2021,Wyoming,49363,522
2021-01-18,1,18,2021,Alabama,424028,6121
2021-01-18,1,18,2021,Alaska,51785,220
2021-01-18,1,18,2021,Arizona,679282,11265
2021-01-18,1,18,2021,Arkansas,272263,4343
2021-01-18,1,18,2021,California,3032359,33742
2021-01-18,1,18,2021,Colorado,378311,5462
2021-01-18,1,18,2021,Connecticut,230125,6670
2021-01-18,1,18,2021,Delaware,70910,1016
2021-01-18,1,18,2021,District of Columbia,34033,857
2021-01-18,1,18,2021,Florida,1579273,24273
2021-01-18,1,18,2021,Georgia,796307,11967
2021-01-18,1,18,2021,Guam,8454,129
2021-01-18,1,18,2021,Hawaii,24424,319
2021-01-18,1,18,2021,Idaho,155641,1609
2021-01-18,1,18,2021,Illinois,1074719,20119
2021-01-18,1,18,2021,Indiana,595760,9340
2021-01-18,1,18,2021,Iowa,306082,4324
2021-01-18,1,18,2021,Kansas,262519,3525
2021-01-18,1,18,2021,Kentucky,331982,3462
2021-01-18,1,18,2021,Louisiana,369951,8253
2021-01-18,1,18,2021,Maine,33876,514
2021-01-18,1,18,2021,Maryland,328417,6596
2021-01-18,1,18,2021,Massachusetts,473441,13705
2021-01-18,1,18,2021,Michigan,583202,14677
2021-01-18,1,18,2021,Minnesota,447417,6007
2021-01-18,1,18,2021,Mississippi,253932,5524
2021-01-18,1,18,2021,Missouri,474403,6655
2021-01-18,1,18,2021,Montana,89584,1093
2021-01-18,1,18,2021,Nebraska,183228,1908
2021-01-18,1,18,2021,Nevada,262867,3784
2021-01-18,1,18,2021,New Hampshire,57864,933
2021-01-18,1,18,2021,New Jersey,631074,20458
2021-01-18,1,18,2021,New Mexico,164263,2960
2021-01-18,1,18,2021,New York,1256228,40753
2021-01-18,1,18,2021,North Carolina,674508,8131
2021-01-18,1,18,2021,North Dakota,95956,1406
2021-01-18,1,18,2021,Northern Mariana Islands,128,2
2021-01-18,1,18,2021,Ohio,831066,10281
2021-01-18,1,18,2021,Oklahoma,356816,2994
2021-01-18,1,18,2021,Oregon,133851,1811
2021-01-18,1,18,2021,Pennsylvania,776490,19390
2021-01-18,1,18,2021,Puerto Rico,121554,1703
2021-01-18,1,18,2021,Rhode Island,104443,2005
2021-01-18,1,18,2021,South Carolina,391464,6248
2021-01-18,1,18,2021,South Dakota,105659,1667
2021-01-18,1,18,2021,Tennessee,674915,8350
2021-01-18,1,18,2021,Texas,2136595,32858
2021-01-18,1,18,2021,Utah,324919,1500
2021-01-18,1,18,2021,Vermont,10220,163
2021-01-18,1,18,2021,Virgin Islands,2260,24
2021-01-18,1,18,2021,Virginia,446550,5739
2021-01-18,1,18,2021,Washington,293739,3974
2021-01-18,1,18,2021,West Virginia,109809,1784
2021-01-18,1,18,2021,Wisconsin,569335,5930
2021-01-18,1,18,2021,Wyoming,49708,522
2021-01-19,1,19,2021,Alabama,426543,6126
2021-01-19,1,19,2021,Alaska,51914,221
2021-01-19,1,19,2021,Arizona,686028,11266
2021-01-19,1,19,2021,Arkansas,273594,4386
2021-01-19,1,19,2021,California,3071465,34390
2021-01-19,1,19,2021,Colorado,379999,5473
2021-01-19,1,19,2021,Connecticut,232219,6682
2021-01-19,1,19,2021,Delaware,71311,1021
2021-01-19,1,19,2021,District of Columbia,34259,861
2021-01-19,1,19,2021,Florida,1589089,24435
2021-01-19,1,19,2021,Georgia,804508,12179
2021-01-19,1,19,2021,Guam,8484,129
2021-01-19,1,19,2021,Hawaii,24483,321
2021-01-19,1,19,2021,Idaho,157069,1639
2021-01-19,1,19,2021,Illinois,1079307,20154
2021-01-19,1,19,2021,Indiana,598494,9466
2021-01-19,1,19,2021,Iowa,307302,4332
2021-01-19,1,19,2021,Kansas,262727,3526
2021-01-19,1,19,2021,Kentucky,334347,3489
2021-01-19,1,19,2021,Louisiana,372089,8324
2021-01-19,1,19,2021,Maine,34262,519
2021-01-19,1,19,2021,Maryland,330390,6650
2021-01-19,1,19,2021,Massachusetts,476526,13749
2021-01-19,1,19,2021,Michigan,585548,14724
2021-01-19,1,19,2021,Minnesota,448336,6013
2021-01-19,1,19,2021,Mississippi,255125,5574
2021-01-19,1,19,2021,Missouri,477420,6672
2021-01-19,1,19,2021,Montana,89952,1093
2021-01-19,1,19,2021,Nebraska,183687,1914
2021-01-19,1,19,2021,Nevada,264223,3794
2021-01-19,1,19,2021,New Hampshire,58709,938
2021-01-19,1,19,2021,New Jersey,635701,20512
2021-01-19,1,19,2021,New Mexico,164954,2977
2021-01-19,1,19,2021,New York,1268949,40933
2021-01-19,1,19,2021,North Carolina,683971,8196
2021-01-19,1,19,2021,North Dakota,96093,1408
2021-01-19,1,19,2021,Northern Mariana Islands,129,2
2021-01-19,1,19,2021,Ohio,836055,10336
2021-01-19,1,19,2021,Oklahoma,358374,3037
2021-01-19,1,19,2021,Oregon,134468,1816
2021-01-19,1,19,2021,Pennsylvania,783355,19467
2021-01-19,1,19,2021,Puerto Rico,121988,1703
2021-01-19,1,19,2021,Rhode Island,107066,2045
2021-01-19,1,19,2021,South Carolina,394318,6259
2021-01-19,1,19,2021,South Dakota,105786,1667
2021-01-19,1,19,2021,Tennessee,677425,8391
2021-01-19,1,19,2021,Texas,2158462,33176
2021-01-19,1,19,2021,Utah,326221,1507
2021-01-19,1,19,2021,Vermont,10321,163
2021-01-19,1,19,2021,Virgin Islands,2283,24
2021-01-19,1,19,2021,Virginia,451076,5798
2021-01-19,1,19,2021,Washington,296519,4020
2021-01-19,1,19,2021,West Virginia,110820,1815
2021-01-19,1,19,2021,Wisconsin,571268,5974
2021-01-19,1,19,2021,Wyoming,49922,550
2021-01-20,1,20,2021,Alabama,429655,6283
2021-01-20,1,20,2021,Alaska,52081,244
2021-01-20,1,20,2021,Arizona,693706,11564
2021-01-20,1,20,2021,Arkansas,276114,4441
2021-01-20,1,20,2021,California,3090794,35001
2021-01-20,1,20,2021,Colorado,381414,5509
2021-01-20,1,20,2021,Connecticut,234134,6726
2021-01-20,1,20,2021,Delaware,71775,1026
2021-01-20,1,20,2021,District of Columbia,34403,863
2021-01-20,1,20,2021,Florida,1601003,24577
2021-01-20,1,20,2021,Georgia,812454,12373
2021-01-20,1,20,2021,Guam,8484,129
2021-01-20,1,20,2021,Hawaii,24551,322
2021-01-20,1,20,2021,Idaho,157745,1637
2021-01-20,1,20,2021,Illinois,1084134,20285
2021-01-20,1,20,2021,Indiana,601380,9529
2021-01-20,1,20,2021,Iowa,308787,4394
2021-01-20,1,20,2021,Kansas,266251,3584
2021-01-20,1,20,2021,Kentucky,337788,3540
2021-01-20,1,20,2021,Louisiana,374582,8383
2021-01-20,1,20,2021,Maine,34963,530
